Entreprise,Nom_fichier,Type,Annee,Immobilisations incorporelles,Immobilisations corporelles,Produits loués,Participations comptabilisées,Autres investissements,Créances de financement des ventes,Actifs financiers,Taxe différée,Autres actifs,Inventaires,Créances clients,Créances de financement des ventes.1,Impôt actuel,Trésorerie et équivalents de trésorerie,Total des actifs,Participations comptabilisées selon la méthode de la mise en équivalence,Bénéfice/perte avant impôt,Impôts sur le revenu payés,Intérêts reçus,Autres intérêts et produits/charges assimilés ,Amortissements et dépréciations des immobilisations corporelles et incorporelles,Autres produits et charges non monétaires,Résultat des investissements,Variation des produits loués,Variation des créances liées au financement des ventes,Variation du fonds de roulement,Variation des stocks,Variation des créances commerciales,Variation des dettes commerciales,Variation des provisions,Variation des autres actifs et passifs opérationnels,Flux de trésorerie entrants/sortants liés aux activités opérationnelles,Investissement total dans les immobilisations incorporelles et corporelles,Produit des subventions pour les immobilisations incorporelles et les immobilisations corporelles,Produits de cession d'immobilisations incorporelles et d'immobilisations corporelles,Dépenses pour les actifs d'investissement,Produits de la cession d'actifs de placement et d'autres unités opérationnelles,Investissements en titres négociables et fonds d'investissement,Produits de la vente de titres négociables et de fonds d'investissement,Flux de trésorerie entrants/sortants liés aux activités d'investissement,Apports en capitaux propres,Paiement du dividende de l'année précédente,Opérations de financement et transactions sur capitaux propres intragroupe,Intérêts payés,Produit de l'émission de passifs financiers non courants,Remboursement de passifs financiers non courants,Variation des autres passifs financiers,Flux de trésorerie entrants/sortants liés aux activités de financement,Effet des variations de  taux de change sur la trésorerie et les équivalents de trésorerie,Effet des changements dans la composition du Groupe sur la trésorerie et les équivalents de trésorerie,Variation de la trésorerie et des équivalents de trésorerie,Trésorerie et équivalents de trésorerie au 1er janvier,Trésorerie et équivalents de trésorerie au 31 décembre,Flux de trésorerie liés aux activités d'investissement,Revenus,Excédent brut d'exploitation,Marge d'exploitation,Rentabilité économique RoCE,Flux de trésorerie disponible,Actifs financiers nets,Date,Quarter,Rentabilité financière RoE,Ratio de pénétration,Nouveaux contrats avec des particuliers,Bénéfice avant impôt,Rentabilité opérationnelle,Bénéfice net,Dépenses en capital,Ratio d'investissement,Dépenses de recherche et développement R&D,Ratio R&D,Sales volume (deliveries to customers) units,Production volume units,Capital souscrit,Réserves de capital,Réserves de revenus,Autres capitaux propres accumulés,Intérêts minoritaires,Capitaux propres,Provisions pour risques et charges,autres provisions,Passifs financiers,Autres passifs,Dettes commerciales,Dettes,Total des capitaux propres et du passif,Capitaux propres attribuables aux actionnaires,modele,unites_vendues,Résultats opérationnels,Marge brute,Résultat financier,Bénéfices avant impôt,Bénéfice net de l'année,vente,Continents,Pays
BMW,KPI_Fin_by_Quarter,Financial Services,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7598.0,542.0,,,,,2020-03-31,1.0,,,449687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6658.0,77.0,,,,,2020-06-30,2.0,,,354765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7799.0,438.0,,,,,2020-09-30,3.0,,,538351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7989.0,664.0,,,,,2020-12-31,4.0,,,502468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7146.0,648.0,,,,,2019-03-31,1.0,,,469624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7364.0,606.0,,,,,2019-06-30,2.0,,,501663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7471.0,606.0,,,,,2019-09-30,3.0,,,504217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7617.0,452.0,,,,,2019-12-31,4.0,,,528278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6561.0,561.0,,,,,2018-03-31,1.0,,,451908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7027.0,605.0,,,,,2018-06-30,2.0,,,480303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7219.0,528.0,,,,,2018-09-30,3.0,,,490347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6898.0,478.0,,,,,2018-12-31,4.0,,,486082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046.0,604.0,,,,,2017-03-31,1.0,,,465634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7044.0,588.0,,,,,2017-06-30,2.0,,,468603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6679.0,607.0,,,,,2017-09-30,3.0,,,435026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6798.0,395.0,,,,,2017-12-31,4.0,,,459341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032.0,591.0,,,,,2016-03-31,1.0,,,413372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6505.0,529.0,,,,,2016-06-30,2.0,,,460718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6403.0,576.0,,,,,2016-09-30,3.0,,,467702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Fin_by_Quarter,Financial Services,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6741.0,488.0,,,,,2016-12-31,4.0,,,469365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Annee,Group,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142610.0,,,,,,,,,,,23509.0,0.1648481874,18582.0,7791.0,0.05463151252,7178.0,0.05033307622,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Annee,Group,2021,,,,,,,,,,,,,,,229527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111239.0,,,,,,,,,,,16060.0,0.1443738257,12463.0,5012.0,0.04505614038,6870.0,0.06175891549,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Annee,Group,2020,,,,,,,,,,,,,,,216658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98990.0,,,,,,,,,,,5222.0,0.052752803313466,3857.0,3922.0,0.0396201636528942,6279.0,0.0634306495605616,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Annee,Group,2019,,,,,,,,,,,,,,,228034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104210.0,,,,,,,,,,,7118.0,0.0683043853756837,5022.0,5650.0,0.054,6419.0,0.0615967757412916,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Annee,Group,2018,,,,,,,,,,,,,,,208980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96855.0,,,,,,,,,,,9627.0,0.0993960043363791,7064.0,5029.0,0.052,6890.0,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Annee,Group,2017,,,,,,,,,,,,,,,195506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98282.0,,,,,,,,,,,10675.0,0.1086160233,8675.0,4688.0,0.04769947702,6108.0,0.0618982954660613,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Annee,Group,2016,,,,,,,,,,,,,,,188535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94163.0,,,,,,,,,,,9665.0,0.1026411647887174,6910.0,3731.0,0.0396227817720336,5164.0,0.0548410734577275,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31142.0,,,,,,2022-03-31,1.0,,,,12227.0,0.3926208978,10185.0,1098.0,0.03525785113,1391.0,0.04466636696,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34770.0,,,,,,2022-06-30,2.0,,,,3929.0,0.1129997124,3047.0,1831.0,0.05266033937,1551.0,0.04460742019,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37176.0,,,,,,2022-09-30,3.0,,,,4100.0,0.1102862062,3175.0,1751.0,0.04710027975,1952.0,0.05250699376,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39522.0,,,,,,2022-12-31,4.0,,,,3253.0,0.08230858762,2175.0,3111.0,0.07871565204,2284.0,0.05779059764,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26778.0,,,,,,2021-03-31,1.0,,,,3757.0,0.1403017402,2833.0,759.0,0.02834416312,1287.0,0.04806184181,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28582.0,,,,,,2021-06-30,2.0,,,,5979.0,0.2091876006,4790.0,950.0,0.03323770205,1287.0,0.04502833951,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27471.0,,,,,,2021-09-30,3.0,,,,3417.0,0.1243857158,2584.0,952.0,0.0346547268,1795.0,0.06534163299,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28408.0,,,,,,2021-12-31,4.0,,,,2907.0,0.1023303295,2256.0,2351.0,0.08275837792,2501.0,0.08803858068,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23252.0,,,,,,2020-03-31,1.0,,,,798.0,0.0343196284190607,574.0,687.0,0.029545845518665,1324.0,0.0569413383794942,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19973.0,,,,,,2020-06-30,2.0,,,,-300.0,-0.0150202773744555,-212.0,790.0,0.0395533970860661,1528.0,0.0765032794272267,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26283.0,,,,,,2020-09-30,3.0,,,,2464.0,0.093748811018529,1815.0,898.0,0.0341665715481489,1545.0,0.0587832439219267,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29482.0,,,,,,2020-12-31,4.0,,,,2260.0,0.0766569432195916,1680.0,1547.0,0.0524726952038532,1882.0,0.0638355606810935,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22462.0,,,,,,2019-03-31,1.0,,,,762.0,0.0339239604665658,588.0,999.0,0.0444751135250645,1353.0,0.0602350636630754,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25715.0,,,,,,2019-06-30,2.0,,,,2053.0,0.0798366712035776,1480.0,1176.0,0.04573206299825,1447.0,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26667.0,,,,,,2019-09-30,3.0,,,,2248.0,0.0842989462631717,1546.0,1133.0,0.0424869689128885,1618.0,0.0606742415719803,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29366.0,,,,,,2019-12-31,4.0,,,,2055.0,0.0699788871484029,1408.0,2342.0,0.0797520942586664,1971.0,0.0671184362868623,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22665.0,,,,,,2018-03-31,1.0,,,,3139.0,0.1384954776086477,2282.0,734.0,0.0323847341716302,1272.0,0.0561217736598279,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24993.0,,,,,,2018-06-30,2.0,,,,2866.0,0.1146721081902932,2083.0,846.0,0.033849477853799,1484.0,0.0593766254551274,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24715.0,,,,,,2018-09-30,3.0,,,,1822.0,0.0737204127048351,1387.0,1309.0,0.0529637871737811,1698.0,0.0687032166700384,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24482.0,,,,,,2018-12-31,4.0,,,,1800.0,0.0735234049505759,1319.0,2140.0,0.087411159219018,2436.0,0.0995016746997794,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23926.0,,,,,,2017-03-31,1.0,,,,3180.0,0.1329098052,2274.0,605.0,0.02528629942,1317.0,0.05504472122,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25765.0,,,,,,2017-06-30,2.0,,,,3058.0,0.1186881428,2217.0,855.0,0.03318455269,1333.0,0.0516686693282685,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23633.0,,,,,,2017-09-30,3.0,,,,2503.0,0.1059112258,1846.0,1357.0,0.05741970973,1408.0,0.05957770914,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24958.0,,,,,,2017-12-31,4.0,,,,1934.0,0.07749018351,2338.0,1871.0,0.07496594278,2050.0,0.08213799183,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20853.0,,,,,,2016-03-31,1.0,,,,2368.0,0.1135568023785546,1641.0,405.0,0.0194216659473457,974.0,0.046707907735098,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25014.0,,,,,,2016-06-30,2.0,,,,2798.0,0.111857359878468,1949.0,637.0,0.0254657391860558,1128.0,0.0450947469417126,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23362.0,,,,,,2016-09-30,3.0,,,,2575.0,0.1102217275918157,1821.0,928.0,0.0397226264874582,1230.0,0.052649601917644,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Group_by_Quarter,Group,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24934.0,,,,,,2016-12-31,4.0,,,,1924.0,0.0771637122002085,1499.0,1762.0,0.0706665597176546,1832.0,0.0734739712841902,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Annee,Motorcycles,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3176.0,257.0,0.08091939547,0.249,,,,,,,,,,,,,,,202895.0,215932.0,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Annee,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748.0,227.0,0.0826055313,0.219,,,,,,,,,,,,,,,194261.0,187500.0,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Annee,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.0,103.0,0.04509632224,0.15,,,,,,,,,,,,,,,169272.0,168104.0,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Annee,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.0,194.0,0.08192567568,0.294,,,,,,,,,,,,,,,175162.0,187116.0,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Annee,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.0,175.0,0.08053382421,0.284,,,,,,,,,,,,,,,165566.0,162687.0,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Annee,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272.0,207.0,0.09110915493,0.34,,,,,,,,,,,,,,,164153.0,185682.0,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Annee,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.0,187.0,0.09038182697,0.33,,,,,,,,,,,,,,,145032.0,145555.0,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0,108.0,0.1351689612,,,,2022-03-31,1.0,,,,,,,,,,,47403.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.0,127.0,0.1469907407,,,,2022-06-30,2.0,,,,,,,,,,,60152.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.0,87.0,0.1058394161,,,,2022-09-30,3.0,,,,,,,,,,,51778.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.0,-65.0,-0.09406657019,,,,2022-12-31,4.0,,,,,,,,,,,43562.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0,135.0,0.1792828685,,,,2021-03-31,1.0,,,,,,,,,,,42592.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.0,149.0,0.1716589862,,,,2021-06-30,2.0,,,,,,,,,,,65018.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.0,39.0,0.0608424337,,,,2021-09-30,3.0,,,,,,,,,,,48999.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,-96.0,-0.1975308642,,,,2021-12-31,4.0,,,,,,,,,,,37652.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,72.0,0.1292639138,,,,2020-03-31,1.0,,,,,,,,,,,34774.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,-7.0,-0.01340996169,,,,2020-06-30,2.0,,,,,,,,,,,41933.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0,45.0,0.07064364207,,,,2020-09-30,3.0,,,,,,,,,,,52892.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0,-7.0,-0.01232394366,,,,2020-12-31,4.0,,,,,,,,,,,39673.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0,89.0,0.1518771331,,,,2019-03-31,1.0,,,,,,,,,,,38606.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.0,102.0,0.1403026135,,,,2019-06-30,2.0,,,,,,,,,,,54582.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0,35.0,0.06272401434,,,,2019-09-30,3.0,,,,,,,,,,,43744.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0,-32.0,-0.06438631791,,,,2019-12-31,4.0,,,,,,,,,,,38230.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,77.0,0.1469465649,,,,2018-03-31,1.0,,,,,,,,,,,35858.0,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,KPI_Moto_by_Quarter,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.0,98.0,0.1489361702,,,,2018-06-30,2.0,,,,,,,,,,,51117.0,,,,,,,,,,,,,,,,,,,,,,,,,
